Date,AMD,AMZN,ANET,ASML,AVGO,DELL,GOOGL,HPE,INTC,META,MRVL,MSFT,NVDA,QQQ,SMCI,SOXX,TSM
2022-06-08,101.9000015258789,121.18000030517578,25.762500762939453,547.2217407226562,52.61425018310547,46.11669921875,116.16393280029297,13.303691864013672,38.83530044555664,194.92819213867188,58.42168045043945,261.6306457519531,18.59637451171875,299.97344970703125,5.427000045776367,134.11346435546875,87.29131317138672
2022-06-09,98.80000305175781,116.1500015258789,24.602500915527344,523.0835571289062,51.763648986816406,46.135013580322266,113.826171875,13.045973777770996,37.68616485595703,182.39825439453125,55.5965690612793,256.1930236816406,17.998031616210938,291.938720703125,5.019000053405762,130.30667114257812,84.84449768066406
2022-06-10,94.81999969482422,109.6500015258789,23.739999771118164,502.94757080078125,50.372344970703125,45.04463577270508,110.18445587158203,12.750286102294922,36.90436935424805,174.04164123535156,52.23991394042969,244.77621459960938,16.92700958251953,281.6418762207031,4.875,125.67730712890625,82.81793975830078
2022-06-13,86.98999786376953,103.66999816894531,23.022499084472656,475.9933776855469,48.17140579223633,43.29453659057617,105.45738983154297,12.275402069091797,35.57626724243164,162.83006286621094,48.04655075073242,234.3945770263672,15.603679656982422,268.5465087890625,4.688000202178955,118.42656707763672,79.89484405517578
2022-06-14,86.98999786376953,102.30999755859375,22.982500076293945,473.6692810058594,48.40871810913086,43.38615798950195,105.77754211425781,12.248520851135254,35.72697067260742,162.30470275878906,47.76107406616211,236.5522003173828,15.792157173156738,269.03411865234375,4.642000198364258,119.08515167236328,81.42645263671875
2022-06-15,89.30000305175781,107.66999816894531,23.217500686645508,487.3247985839844,49.0173454284668,43.899288177490234,108.79975128173828,12.606925964355469,36.4051628112793,167.87579345703125,48.430442810058594,243.5861358642578,16.481246948242188,275.75238037109375,4.7210001945495605,121.13189697265625,83.23819732666016
2022-06-16,82.05000305175781,103.66000366210938,22.604999542236328,451.46954345703125,46.269195556640625,42.04838562011719,105.10154724121094,11.961796760559082,35.17123794555664,159.46958923339844,44.33551025390625,237.01658630371094,15.557806968688965,264.62677001953125,4.290999889373779,113.83272552490234,79.34867858886719
2022-06-17,81.56999969482422,106.22000122070312,22.735000610351562,456.4842834472656,46.4059944152832,43.60607147216797,106.2017822265625,12.024517059326172,34.82273483276367,162.3146209716797,45.31986999511719,239.60960388183594,15.836033821105957,267.84454345703125,4.311999797821045,114.29437255859375,79.79932403564453
2022-06-21,83.79000091552734,108.68000030517578,23.457500457763672,476.7359619140625,47.27116012573242,45.108787536621094,110.56361389160156,12.45460319519043,35.53859329223633,155.68287658691406,46.29438400268555,245.50189208984375,16.52013397216797,274.6021423339844,4.502999782562256,117.28699493408203,81.63002014160156
2022-06-22,83.75,108.94999694824219,23.260000228881836,468.2013854980469,46.55144119262695,44.54068374633789,110.50759887695312,12.302282333374023,35.20892333984375,154.49331665039062,45.664390563964844,244.91168212890625,16.314708709716797,274.20159912109375,4.3379998207092285,116.06346130371094,79.71483612060547
2022-06-23,82.43000030517578,112.44000244140625,23.84000015258789,468.2013854980469,46.59648513793945,44.934688568115234,111.25546264648438,12.203721046447754,35.237178802490234,157.36805725097656,45.53642654418945,250.4556427001953,16.180078506469727,278.2852783203125,4.164999961853027,115.27577209472656,78.97315979003906
2022-06-24,87.08000183105469,116.45999908447266,24.954999923706055,496.9009704589844,47.77035140991211,46.043392181396484,116.9380874633789,12.5979642868042,36.36748123168945,168.67874145507812,47.46577453613281,259.0086364746094,17.078582763671875,287.8202819824219,4.269999980926514,120.3829345703125,80.66304016113281
2022-06-27,86.16000366210938,113.22000122070312,24.717500686645508,489.938232421875,47.453189849853516,46.034236907958984,114.8154067993164,12.660685539245605,36.386322021484375,168.0145721435547,46.904693603515625,256.28985595703125,16.822298049926758,285.7101135253906,4.328000068664551,120.05364227294922,80.6067123413086
2022-06-28,80.77999877929688,107.4000015258789,23.815000534057617,472.9364013671875,46.77195358276367,44.84306335449219,111.02304077148438,12.320202827453613,35.58568572998047,159.28125,44.61112976074219,248.15292358398438,15.937753677368164,277.0054626464844,4.179999828338623,117.12559509277344,79.1797103881836
2022-06-29,77.98999786376953,108.91999816894531,23.732500076293945,467.3526916503906,46.01752471923828,43.422813415527344,110.71971893310547,11.970755577087402,35.1241455078125,162.51290893554688,43.626773834228516,251.81016540527344,15.498970985412598,277.2593994140625,4.111999988555908,114.36216735839844,78.53191375732422
2022-06-30,76.47000122070312,106.20999908447266,23.434999465942383,458.92413330078125,45.585880279541016,42.341590881347656,108.00528717041016,11.881155014038086,35.237178802490234,159.84628295898438,42.849124908447266,248.49151611328125,15.117029190063477,273.8205261230469,4.034999847412109,112.86424255371094,76.7481689453125
2022-07-01,73.66999816894531,109.55999755859375,23.352500915527344,433.8022155761719,44.8380126953125,39.16208267211914,107.7817611694336,11.612350463867188,34.22932434082031,158.63690185546875,41.88446044921875,251.15220642089844,14.482792854309082,275.6278991699219,3.9130001068115234,108.87083435058594,72.28878784179688
2022-07-05,75.19999694824219,113.5,24.037500381469727,416.99334716796875,44.69351577758789,39.528594970703125,112.26750183105469,11.495867729187012,34.558998107910156,166.72586059570312,42.3077278137207,254.3160858154297,14.922572135925293,280.3465576171875,3.8989999294281006,109.72957611083984,71.4532470703125
2022-07-06,75.3499984741211,114.33000183105469,24.657499313354492,413.5987854003906,45.285614013671875,38.66728591918945,113.56498718261719,11.442108154296875,34.84157943725586,168.29209899902344,43.13459777832031,257.5670166015625,15.088111877441406,282.1441955566406,3.9100000858306885,110.26547241210938,70.93689727783203
